name,price,capacity,price_per_gb,type,cache,form_factor,interface
Seagate BarraCuda,126.97,250.0,0.087,HDD,16.0,3.5,SATA 6.0 Gb/s
SanDisk Ultra,126.97,120.0,0.087,SSD,128.0,2.5,SATA 3.0 Gb/s
Western Digital VelociRaptor,126.97,300.0,0.087,HDD,32.0,3.5,SATA 6.0 Gb/s
Seagate Constellation ES,126.97,500.0,0.087,HDD,64.0,3.5,SATA 6.0 Gb/s
Hitachi Travelstar 5K500.B,126.97,320.0,0.087,HDD,8.0,2.5,SATA 3.0 Gb/s
Western Digital Caviar Green,126.97,750.0,0.087,HDD,64.0,3.5,SATA 6.0 Gb/s
Hitachi Travelstar Z5K320,126.97,250.0,0.087,HDD,8.0,2.5,SATA 3.0 Gb/s
Corsair Force GT,126.97,240.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Corsair Force GT,126.97,90.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Kingston SSDNow V100,126.97,32.0,0.087,SSD,128.0,2.5,SATA 3.0 Gb/s
Western Digital VelociRaptor,126.97,150.0,0.087,HDD,32.0,2.5,SATA 3.0 Gb/s
Hitachi 0J11562,126.97,640.0,0.087,HDD,8.0,2.5,SATA 3.0 Gb/s
Samsung 830,126.97,128.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Kingston SSDNow V200,126.97,256.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Samsung 830,126.97,512.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Seagate Barracuda 7200.11,126.97,320.0,0.087,HDD,16.0,3.5,SATA 3.0 Gb/s
Western Digital Caviar Green,149.94,3000.0,0.05,HDD,64.0,3.5,SATA 3.0 Gb/s
Crucial M4,126.97,512.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Intel 520,126.97,60.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Intel 520,126.97,480.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
SanDisk Extreme,159.99,120.0,1.333,SSD,128.0,2.5,SATA 6.0 Gb/s
Western Digital VelociRaptor,126.97,300.0,0.087,HDD,32.0,2.5,SATA 3.0 Gb/s
Seagate Momentus Thin,126.97,250.0,0.087,HDD,16.0,2.5,SATA 3.0 Gb/s
Kingston HyperX,126.97,480.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Kingston HyperX 3K,199.99,120.0,1.667,SSD,128.0,2.5,SATA 6.0 Gb/s
OCZ Agility 3,126.97,360.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Kingston SSDNow V+200,126.97,480.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Kingston SSDNow V+200,126.97,240.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
ADATA XPG SX900,126.97,512.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Toshiba MK2565GSX,126.97,250.0,0.087,HDD,8.0,2.5,SATA 3.0 Gb/s
Transcend Transcend MLC,126.97,128.0,0.087,SSD,128.0,2.5,SATA 1.5 Gb/s
Seagate Momentus Thin,126.97,320.0,0.087,HDD,16.0,2.5,SATA 3.0 Gb/s
OCZ R4,126.97,1200.0,0.087,SSD,128.0,PCIe,PCIe x8
OCZ RevoDrive,126.97,50.0,0.087,SSD,128.0,PCIe,PCIe x4
OCZ Z-Drive R2 P88,126.97,1000.0,0.087,SSD,128.0,PCIe,PCIe x8
OCZ RevoDrive X2,126.97,220.0,0.087,SSD,128.0,PCIe,PCIe x4
Intel 910,126.97,800.0,0.087,SSD,128.0,PCIe,PCIe x8
Plextor M5S,126.97,256.0,0.087,SSD,512.0,2.5,SATA 6.0 Gb/s
Transcend SSD320,126.97,256.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Samsung 840,126.97,500.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Kingston SSDNow KC100,126.97,120.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Kingston SSDNow KC100,126.97,240.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Kingston SSDNow KC100,272.72,240.0,1.136,SSD,128.0,2.5,SATA 6.0 Gb/s
Plextor M5P,126.97,512.0,0.087,SSD,768.0,2.5,SATA 6.0 Gb/s
OCZ Vector,126.97,256.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Samsung Spinpoint M8,126.97,640.0,0.087,HDD,8.0,2.5,SATA 3.0 Gb/s
Corsair Neutron GTX,126.97,240.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Kingston SSDNow V300,126.97,240.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Seagate BarraCuda,71.3,250.0,0.285,HDD,16.0,3.5,SATA 3.0 Gb/s
Plextor M5M,126.97,256.0,0.087,SSD,512.0,mSATA,mSATA
Intel DC S3500,126.97,300.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Seagate Momentus XT,126.97,500.0,0.087,SSD,32.0,2.5,SATA 6.0 Gb/s
Western Digital WD3001FAEX,126.97,3000.0,0.087,HDD,64.0,3.5,SATA 6.0 Gb/s
Western Digital Green,126.97,1500.0,0.087,HDD,64.0,2.5,SATA 3.0 Gb/s
Western Digital Blue,126.97,320.0,0.087,HDD,8.0,2.5,SATA 6.0 Gb/s
Western Digital Blue,129.32,750.0,0.172,HDD,8.0,2.5,SATA 6.0 Gb/s
IBM 43X0839,126.97,73.4,0.087,HDD,16.0,2.5,SAS 6.0 Gb/s
Toshiba HDKBB097,126.97,750.0,0.087,HDD,8.0,2.5,SATA 6.0 Gb/s
Seagate ST3000VN000,126.97,3000.0,0.087,HDD,64.0,3.5,SATA 6.0 Gb/s
Hitachi Deskstar 7K4000,126.97,4000.0,0.087,HDD,64.0,3.5,SATA 6.0 Gb/s
Seagate 600,110.58,120.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Samsung 840 Evo,126.97,250.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Toshiba Solid State Drive,126.97,128.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Toshiba Solid State Drive,126.97,256.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Lenovo 0A89478,142.6,3000.0,0.048,HDD,32.0,3.5,SATA 6.0 Gb/s
Samsung 840 Pro,126.97,512.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Seagate ST3500320NS-IM,126.97,500.0,0.087,HDD,32.0,3.5,SATA 6.0 Gb/s
Toshiba MG03ACA,126.97,1000.0,0.087,HDD,64.0,3.5,SATA 6.0 Gb/s
Western Digital Black,126.97,250.0,0.087,HDD,16.0,2.5,SATA 6.0 Gb/s
Intel 530,126.97,120.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Intel 530,126.97,240.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Seagate ST500LT032,55.77,500.0,0.112,HDD,16.0,2.5,SATA 6.0 Gb/s
SanDisk SD6SB2M-128G-1022I,126.97,128.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
SanDisk X210,126.97,250.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
VisionTek Data Fusion 2-way,126.97,960.0,0.087,SSD,128.0,PCIe,PCIe x2
Hitachi Travelstar Z5K500,126.97,500.0,0.087,HDD,8.0,2.5,SATA 3.0 Gb/s
IBM 43X0805,126.97,300.0,0.087,HDD,16.0,3.5,SAS 3.0 Gb/s
Corsair Force LS,126.97,240.0,0.087,SSD,512.0,2.5,SATA 6.0 Gb/s
Kingston SSDNow V300,279.99,480.0,0.583,SSD,128.0,2.5,SATA 6.0 Gb/s
Toshiba Q Series Pro,126.97,512.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Transcend SSD340,126.97,128.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
OCZ Z-Drive R4 CM84,126.97,300.0,0.087,SSD,128.0,PCIe,PCIe x8
OCZ Z-Drive R4 CM84,126.97,600.0,0.087,SSD,128.0,PCIe,PCIe x8
OCZ Z-Drive R4 CM88,126.97,1600.0,0.087,SSD,128.0,PCIe,PCIe x8
Wintec Industrial Grade I-Temp,126.97,16.0,0.087,SSD,128.0,2.5,SATA 3.0 Gb/s
Hitachi Deskstar NAS,126.97,3000.0,0.087,HDD,64.0,3.5,SATA 6.0 Gb/s
OCZ Vertex 460,126.97,480.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
VisionTek GoDrive,48.73,480.0,0.102,SSD,128.0,2.5,SATA 6.0 Gb/s
Crucial M550,126.97,1000.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Intel 730,126.97,480.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Seagate Constellation ES.3,126.97,1000.0,0.087,HDD,128.0,3.5,SATA 6.0 Gb/s
ADATA Premier Pro SP920,126.97,256.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Plextor M6e,126.97,128.0,0.087,SSD,128.0,PCIe,PCIe x4
SanDisk Extreme II,126.97,120.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Corsair Force LX,126.97,128.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
SanDisk EXTREME PRO,126.97,240.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Transcend SSD370,126.97,256.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Transcend MTS400,91.33,128.0,0.714,SSD,128.0,M.2-2242,M.2 SATA
Transcend MTS600,126.97,128.0,0.087,SSD,128.0,M.2-2260,M.2 SATA
Transcend MTS600,126.97,64.0,0.087,SSD,128.0,M.2-2260,M.2 SATA
SanDisk X300S,126.97,512.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Intel Pro 2500,126.97,180.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Intel 530,73.5,80.0,0.919,SSD,128.0,M.2-2280,M.2 SATA
ADATA SP900 M.2,126.97,128.0,0.087,SSD,128.0,M.2-2280,M.2 SATA
Crucial M500,126.97,240.0,0.087,SSD,128.0,M.2-2280,M.2 SATA
OCZ ARC 100,126.97,120.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Seagate ST320LM010,78.98,320.0,0.247,HDD,32.0,2.5,SATA 6.0 Gb/s
Seagate ST500LT033,126.97,500.0,0.087,HDD,16.0,2.5,SATA 6.0 Gb/s
Intel Pro 2500,126.97,480.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Plextor M6 PRO,126.97,256.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Apotop MASS3C128GBR,126.97,128.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Apotop MASS3C256GBR,126.97,256.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Mushkin Chronos,126.97,480.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Silicon Power S60 3K P/E,79.98,240.0,0.333,SSD,128.0,2.5,SATA 6.0 Gb/s
Western Digital WDBH2D5000ENC-NRSN,35.0,500.0,0.07,HDD,32.0,3.5,SATA 3.0 Gb/s
MyDigitalSSD Super Boot Drive,126.97,16.0,0.087,SSD,128.0,M.2-2242,M.2 SATA
MyDigitalSSD Super Boot Drive,126.97,128.0,0.087,SSD,128.0,M.2-2242,M.2 SATA
Crucial BX100,126.97,120.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Seagate Enterprise NAS,126.97,5000.0,0.087,HDD,128.0,3.5,SATA 6.0 Gb/s
Seagate Surveillance HDD,126.97,5000.0,0.087,HDD,128.0,3.5,SATA 6.0 Gb/s
Seagate ST6000NM0104,185.0,6000.0,0.031,HDD,128.0,3.5,SATA 6.0 Gb/s
Crucial MX200,126.97,250.0,0.087,SSD,128.0,M.2-2260,M.2 SATA
Toshiba MD03ACA-V,126.97,4000.0,0.087,HDD,64.0,3.5,SATA 6.0 Gb/s
Intel DC S3610,126.97,200.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Hitachi Ultrastar 7K6000,126.97,6000.0,0.087,HDD,128.0,3.5,SATA 6.0 Gb/s
Samsung Data Center,126.97,960.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Mushkin ECO2,126.97,120.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
ADATA Premier Pro SP920,126.97,512.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Micron M600,126.97,512.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
OCZ Vector 180,126.97,240.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
OCZ Vector 180,126.97,480.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Kingston Savage,126.97,960.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Kingston SHSS3B7A/120G Bundle,126.97,120.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Intel 535,126.97,180.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Kingston HyperX 3K,126.97,240.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Intel SSDSC2BB800G601,349.19,800.0,0.436,SSD,128.0,2.5,SATA 6.0 Gb/s
Intel 535,126.97,120.0,0.087,SSD,128.0,M.2-2280,M.2 SATA
Intel SSDSCKJW180H601,126.97,180.0,0.087,SSD,128.0,M.2-2280,M.2 SATA
Patriot Ignite,126.97,240.0,0.087,SSD,256.0,2.5,SATA 6.0 Gb/s
Patriot Ignite M2,126.97,240.0,0.087,SSD,256.0,M.2-2280,M.2 SATA
Patriot Ignite M2,126.97,480.0,0.087,SSD,512.0,M.2-2280,M.2 SATA
Hitachi Travelstar Z5K320,126.97,250.0,0.087,HDD,8.0,2.5,SATA 3.0 Gb/s
ADATA XPG SX930,253.41,120.0,2.112,SSD,128.0,2.5,SATA 6.0 Gb/s
Patriot Blast,126.97,960.0,0.087,SSD,256.0,2.5,SATA 6.0 Gb/s
SanDisk Ultra II,126.97,256.0,0.087,SSD,128.0,mSATA,mSATA
Transcend TS256GSSD370S,110.66,256.0,0.432,SSD,128.0,2.5,SATA 6.0 Gb/s
Transcend TS512GSSD370S,213.11,512.0,0.416,SSD,128.0,2.5,SATA 6.0 Gb/s
SanDisk Z400s,126.97,256.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Crucial BX200,126.97,480.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
OCZ Trion 100,126.97,240.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Silicon Power S60,126.97,60.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
OCZ Vector 180,126.97,960.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Kingston FURY,126.97,480.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Intel 540s,126.97,480.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Western Digital Purple,288.97,8000.0,0.036,HDD,128.0,3.5,SATA 6.0 Gb/s
Intel 540s,126.97,480.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
OCZ RD400,126.97,128.0,0.087,SSD,128.0,M.2-2280,M.2 PCIe 3.0 X4
OCZ RD400,126.97,1000.0,0.087,SSD,128.0,M.2-2280,M.2 PCIe 3.0 X4
Samsung SM961,126.97,128.0,0.087,SSD,128.0,M.2-2280,M.2 PCIe 3.0 X4
Plextor M8Pe,126.97,256.0,0.087,SSD,512.0,M.2-2280,M.2 PCIe 3.0 X4
Plextor M8Pe,126.97,512.0,0.087,SSD,512.0,M.2-2280,M.2 PCIe 3.0 X4
ADATA Premier SP550,126.97,240.0,0.087,SSD,128.0,M.2-2280,M.2 SATA
Mushkin TRIACTOR,126.97,250.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Kingston Predator,126.97,960.0,0.087,SSD,128.0,M.2-2280,M.2 PCIe 3.0 X4
OCZ RD400A,126.97,1000.0,0.087,SSD,128.0,PCIe,PCIe x4
OCZ RD400A,126.97,512.0,0.087,SSD,128.0,PCIe,PCIe x4
MyDigitalSSD BPX,126.97,256.0,0.087,SSD,128.0,M.2-2280,M.2 PCIe 3.0 X4
ADATA XPG SX8000,126.97,128.0,0.087,SSD,128.0,M.2-2280,M.2 PCIe 3.0 X4
Toshiba X300,126.97,5000.0,0.087,HDD,128.0,3.5,SATA 6.0 Gb/s
ADATA SU900,126.97,1000.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Seagate BarraCuda,254.81,1000.0,0.255,HDD,32.0,3.5,SATA 6.0 Gb/s
Corsair Force LE,126.97,120.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Hyundai Technology Sapphire,126.97,960.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Seagate Barracuda ES,126.97,250.0,0.087,HDD,16.0,3.5,SATA 6.0 Gb/s
Silicon Power SU256GBSS3A55S25AE,126.97,256.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Silicon Power Slim S55,126.97,240.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Addlink ad512GBS10S3,126.97,512.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Western Digital Purple,140.0,6000.0,0.023,HDD,64.0,3.5,SATA 6.0 Gb/s
ADATA Ultimate SU650,126.97,240.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Hitachi Ultrastar,126.97,2000.0,0.087,HDD,128.0,3.5,SATA 6.0 Gb/s
Plextor M9Pe,402.68,1000.0,0.403,SSD,128.0,M.2-2280,M.2 PCIe 3.0 X4
Plextor M9Pe,126.97,512.0,0.087,SSD,128.0,M.2-2280,M.2 PCIe 3.0 X4
KFA2 GAMER L,126.97,240.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Mushkin Source,126.97,250.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
TEAMGROUP T-Force Delta RGB,126.97,500.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
ADATA XPG GAMMIX S11,126.97,480.0,0.087,SSD,128.0,M.2-2280,M.2 PCIe 3.0 X4
Corsair MP300,126.97,960.0,0.087,SSD,128.0,M.2-2280,M.2 PCIe 3.0 X4
Intel Optane 905,126.97,480.0,0.087,SSD,128.0,2.5,U.2
Kingston HyperX FURY RGB,126.97,480.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
ADATA SU655,126.97,960.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Seagate EXOS Enterprise,126.97,1000.0,0.087,HDD,128.0,2.5,SATA 6.0 Gb/s
Seagate IronWolf Pro,126.97,6000.0,0.087,HDD,256.0,3.5,SATA 6.0 Gb/s
Seagate Enterprise Capacity,126.97,2000.0,0.087,HDD,128.0,3.5,SATA 6.0 Gb/s
Seagate ST3250412CS,126.97,250.0,0.087,HDD,16.0,3.5,SATA 3.0 Gb/s
Seagate Nytro Enterprise,126.97,1920.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Seagate Nytro Enterprise,126.97,3840.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Seagate Nytro Enterprise,1286.01,3200.0,0.402,SSD,128.0,2.5,SAS 12.0 Gb/s
Patriot Scorch,126.97,128.0,0.087,SSD,128.0,M.2-2280,M.2 PCIe 3.0 X2
Lexar NS100,126.97,240.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
XPG SX6000 Lite,126.97,128.0,0.087,SSD,128.0,M.2-2280,M.2 PCIe 3.0 X4
TEAMGROUP L5 LITE,126.97,1000.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Toshiba MG07ACA14TA,126.97,14000.0,0.087,HDD,256.0,3.5,SATA 6.0 Gb/s
SanDisk X600,126.97,1000.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Micron 2200,126.97,512.0,0.087,SSD,128.0,M.2-2280,M.2 PCIe 3.0 X4
Mushkin Pilot-E,126.97,500.0,0.087,SSD,128.0,M.2-2280,M.2 PCIe 3.0 X4
Toshiba MG04ACA400E,126.97,4000.0,0.087,HDD,128.0,3.5,SATA 6.0 Gb/s
Seagate SkyHawk AI,126.97,4000.0,0.087,HDD,256.0,3.5,SATA 6.0 Gb/s
Toshiba MD04ACA600,453.27,6000.0,0.076,HDD,128.0,3.5,SATA 6.0 Gb/s
Sony Optiarc,55.99,480.0,0.117,SSD,128.0,2.5,SATA 6.0 Gb/s
Patriot Viper Gaming VP4100,126.97,2000.0,0.087,SSD,128.0,M.2-2280,M.2 PCIe 4.0 X4
Intel DC S3110,126.97,128.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Intel DC S3610,126.97,800.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Seagate EXOS Enterprise,197.99,2000.0,0.099,HDD,256.0,3.5,SATA 6.0 Gb/s
Seagate EXOS Enterprise,126.97,6000.0,0.087,HDD,256.0,3.5,SATA 6.0 Gb/s
HP Z Turbo Drive G2,126.97,256.0,0.087,SSD,128.0,PCIe,PCIe x4
Mushkin RAW,79.98,500.0,0.16,SSD,128.0,2.5,SATA 6.0 Gb/s
Hitachi 0TS1303,126.97,3200.0,0.087,SSD,128.0,PCIe,PCIe x8
HP 1FU88AA#ABA,126.97,512.0,0.087,SSD,128.0,M.2-2280,M.2 PCIe 3.0 X4
Intel DC S3110,126.97,512.0,0.087,SSD,128.0,M.2-2280,M.2 SATA
LaCie ST1000LM038,126.97,1000.0,0.087,HDD,128.0,2.5,SATA 6.0 Gb/s
Intel DC S3520,270.39,480.0,0.563,SSD,128.0,2.5,SATA 6.0 Gb/s
PNY XLR8 CS2311,126.97,1000.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Seagate ST1000LM050,126.97,1000.0,0.087,HDD,128.0,2.5,SATA 6.0 Gb/s
Silicon Power A55,126.97,64.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Kingston DC450R,126.97,960.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Patriot VPR100 RGB,126.97,1000.0,0.087,SSD,128.0,M.2-2280,M.2 PCIe 3.0 X4
Toshiba XG3,126.97,1000.0,0.087,SSD,1024.0,M.2-2280,M.2 PCIe 3.0 X4
Centon MP Essential,126.97,240.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Synology SAT5200,126.97,3840.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
TEAMGROUP Cardea II,126.97,512.0,0.087,SSD,128.0,M.2-2280,M.2 PCIe 3.0 X4
ADATA XPG GAMMIX S7,126.97,512.0,0.087,SSD,128.0,M.2-2280,M.2 PCIe 3.0 X4
Timetec 35LSNVME-960GB,126.97,960.0,0.087,SSD,128.0,M.2-22110,M.2 PCIe 4.0 X4
Silicon Power UD70,126.97,2000.0,0.087,SSD,128.0,M.2-2280,M.2 PCIe 3.0 X4
Silicon Power UD70,126.97,500.0,0.087,SSD,128.0,M.2-2280,M.2 PCIe 3.0 X4
Apacer AS2280Q4,126.97,2000.0,0.087,SSD,128.0,M.2-2280,M.2 PCIe 4.0 X4
Apacer AST280,126.97,240.0,0.087,SSD,128.0,M.2-2280,M.2 SATA
Apacer AS350 PANTHER,126.97,120.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Apacer PP3480,126.97,1000.0,0.087,SSD,128.0,M.2-2280,M.2 PCIe 3.0 X4
Neo Forza eSports,126.97,256.0,0.087,SSD,512.0,M.2-2280,M.2 PCIe 3.0 X4
TEAMGROUP T-Create Classic,126.97,1000.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
TEAMGROUP T-Create Classic,126.97,2000.0,0.087,SSD,128.0,M.2-2280,M.2 PCIe 3.0 X4
SanDisk Extreme,126.97,500.0,0.087,SSD,128.0,M.2-2280,M.2 PCIe 4.0 X4
SanDisk Extreme,126.97,2000.0,0.087,SSD,128.0,M.2-2280,M.2 PCIe 4.0 X4
Mushkin Gamma,126.97,2000.0,0.087,SSD,128.0,M.2-2280,M.2 PCIe 4.0 X4
Toshiba MG08,126.97,14000.0,0.087,HDD,512.0,3.5,SATA 6.0 Gb/s
Seagate IronWolf NAS,126.97,4000.0,0.087,HDD,64.0,3.5,SATA 6.0 Gb/s
Addlink S68,126.97,1000.0,0.087,SSD,128.0,M.2-2280,M.2 PCIe 3.0 X4
Western Digital PC SN730,126.97,256.0,0.087,SSD,128.0,M.2-2280,M.2 PCIe 3.0 X4
Corsair MP400,126.97,4000.0,0.087,SSD,128.0,M.2-2280,M.2 PCIe 3.0 X4
Seagate IronWolf 125,126.97,500.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
ADATA ATOM 30,126.97,1000.0,0.087,SSD,128.0,M.2-2280,M.2 PCIe 3.0 X4
Seagate FireCuda 510,126.97,500.0,0.087,SSD,128.0,M.2-2280,M.2 PCIe 3.0 X4
Seagate Exos 7E8 512n,126.97,1000.0,0.087,HDD,256.0,3.5,SATA 6.0 Gb/s
Seagate Exos 7E8 512n,126.97,4000.0,0.087,HDD,256.0,3.5,SATA 6.0 Gb/s
Western Digital Ultrastar DC HC550,494.89,18000.0,0.027,HDD,512.0,3.5,SAS 12.0 Gb/s
KIOXIA EXCERIA PLUS,522.99,2000.0,0.261,SSD,128.0,M.2-2280,M.2 PCIe 3.0 X4
PNY CS2130,499.99,4000.0,0.125,SSD,128.0,M.2-2280,M.2 PCIe 3.0 X4
PNY CS2130,126.97,8000.0,0.087,SSD,128.0,M.2-2280,M.2 PCIe 3.0 X4
MSI SPATIUM M370,126.97,2000.0,0.087,SSD,128.0,M.2-2280,M.2 PCIe 3.0 X4
TEAMGROUP Cardea Z440 TUF Gaming Alliance,126.97,1000.0,0.087,SSD,128.0,M.2-2280,M.2 PCIe 4.0 X4
Klevv CRAS C720,126.97,1000.0,0.087,SSD,128.0,M.2-2280,M.2 PCIe 3.0 X4
Klevv NEO N400,126.97,120.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Klevv NEO N400,126.97,480.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
KingSpec NE-2280,126.97,128.0,0.087,SSD,128.0,M.2-2280,M.2 PCIe 3.0 X4
Inland Professional,126.97,128.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Inland Professional,126.97,256.0,0.087,SSD,128.0,M.2-2280,M.2 PCIe 3.0 X4
Silicon Power UD80,126.97,500.0,0.087,SSD,128.0,M.2-2280,M.2 PCIe 3.0 X4
Toshiba N300,126.97,12000.0,0.087,HDD,128.0,3.5,SATA 6.0 Gb/s
HP S700 Pro,88.78,256.0,0.347,SSD,128.0,2.5,SATA 6.0 Gb/s
Timetec 35TTM8SSATA,126.97,128.0,0.087,SSD,128.0,M.2-2280,M.2 SATA
Toshiba MG06ACA600A,126.97,6000.0,0.087,HDD,256.0,3.5,SATA 6.0 Gb/s
Seagate BarraCuda 120,126.97,2000.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
ADATA LEGEND 700,126.97,250.0,0.087,SSD,128.0,M.2-2280,M.2 PCIe 3.0 X4
Mushkin Delta,126.97,1000.0,0.087,SSD,128.0,M.2-2280,M.2 PCIe 4.0 X4
Mushkin Delta,126.97,2000.0,0.087,SSD,128.0,M.2-2280,M.2 PCIe 4.0 X4
Mushkin Source HC,612.85,4000.0,0.153,SSD,128.0,2.5,SATA 6.0 Gb/s
Seagate Beskar Ingot Drive Special Edition FireCuda,126.97,1000.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Mushkin Enhanced ECO,126.97,1000.0,0.087,SSD,128.0,2.5,SATA 6.0 Gb/s
Fantom Drives VENOM8,126.97,4000.0,0.087,SSD,128.0,M.2-2280,M.2 PCIe 4.0 X4
